,x,y
0,0,0
1,0.200000007,0.000233333
2,0.400000015,0.000733333
3,0.600000022,0.0015
4,0.80000003,0.002533333
5,1.000000037,0.003833333
6,1.200000045,0.0054
7,1.400000052,0.007233333
8,1.60000006,0.009333333
9,1.800000067,0.0117
10,2.000000075,0.014333333
11,2.200000082,0.017233333
12,2.400000089,0.0204
13,2.600000097,0.023833333
14,2.800000104,0.027533333
15,3.000000112,0.0315
16,3.200000119,0.035733333
17,3.400000127,0.040233333
18,3.600000134,0.045
19,3.800000142,0.050033333
20,4.000000149,0.055333333
21,4.200000156,0.0609
22,4.400000164,0.066733333
23,4.600000171,0.072833333
24,4.800000179,0.0792
25,5.000000186,0.085833333
26,5.200000194,0.092733333
27,5.400000201,0.0999
28,5.600000209,0.107333333
29,5.800000216,0.115033333
30,6.000000224,0.123
31,6.200000231,0.131233333
32,6.400000238,0.139733333
33,6.600000246,0.1485
34,6.800000253,0.157533333
35,7.000000261,0.166833333
36,7.200000268,0.1764
37,7.400000276,0.186233333
38,7.600000283,0.196333333
39,7.800000291,0.2067
40,8.000000298,0.217333333
41,8.200000305,0.228233333
42,8.400000313,0.2394
43,8.60000032,0.250833333
44,8.800000328,0.262533333
45,9.000000335,0.2745
46,9.200000343,0.286733333
47,9.40000035,0.299233333
48,9.600000358,0.312
49,9.800000365,0.325033333
50,10.00000037,0.338333333
51,10.20000038,0.3519
52,10.40000039,0.365733333
53,10.60000039,0.379833333
54,10.8000004,0.3942
55,11.00000041,0.408833333
56,11.20000042,0.423733333
57,11.40000042,0.4389
58,11.60000043,0.454333333
59,11.80000044,0.470033333
60,12.00000045,0.486
61,12.20000045,0.502233333
62,12.40000046,0.518733333
63,12.60000047,0.5355
64,12.80000048,0.552533333
65,13.00000048,0.569833333
66,13.20000049,0.5874
67,13.4000005,0.605233333
68,13.60000051,0.623333333
69,13.80000051,0.6417
70,14.00000052,0.660333333
71,14.20000053,0.679233333
72,14.40000054,0.6984
73,14.60000054,0.717833333
74,14.80000055,0.737533333
75,15.00000056,0.7575
76,15.20000057,0.777733333
77,15.40000057,0.798233333
78,15.60000058,0.819
79,15.80000059,0.840033333
80,16.0000006,0.861333333
81,16.2000006,0.8829
82,16.40000061,0.904733333
83,16.60000062,0.926833333
84,16.80000063,0.9492
85,17.00000063,0.971833333
86,17.20000064,0.994733333
87,17.40000065,1.0179
88,17.60000066,1.041333333
89,17.80000066,1.065033333
90,18.00000067,1.089
91,18.20000068,1.113233333
92,18.40000069,1.137733333
93,18.60000069,1.1625
94,18.8000007,1.187533333
95,19.00000071,1.212833333
96,19.20000072,1.2384
97,19.40000072,1.264233333
98,19.60000073,1.290333333
99,19.80000074,1.3167
100,20.00000075,1.343333333
101,20.20000075,1.370233333
102,20.40000076,1.3974
103,20.60000077,1.424833333
104,20.80000077,1.452533333
105,21.00000078,1.4805
106,21.20000079,1.508733333
107,21.4000008,1.537233333
108,21.6000008,1.566
109,21.80000081,1.595033333
110,22.00000082,1.624333333
111,22.20000083,1.6539
112,22.40000083,1.683733333
113,22.60000084,1.713833333
114,22.80000085,1.7442
115,23.00000086,1.774833333
116,23.20000086,1.805733333
117,23.40000087,1.8369
118,23.60000088,1.868333333
119,23.80000089,1.900033333
120,24.00000089,1.932
121,24.2000009,1.964233333
122,24.40000091,1.996733333
123,24.60000092,2.0295
124,24.80000092,2.062533333
125,25.00000093,2.095833333
126,25.20000094,2.1294
127,25.40000095,2.163233333
128,25.60000095,2.197333333
129,25.80000096,2.2317
130,26.00000097,2.266333333
131,26.20000098,2.301233333
132,26.40000098,2.3364
133,26.60000099,2.371833333
134,26.800001,2.407533333
135,27.00000101,2.4435
136,27.20000101,2.479733333
137,27.40000102,2.516233333
138,27.60000103,2.553
139,27.80000104,2.590033333
140,28.00000104,2.627333333
141,28.20000105,2.6649
142,28.40000106,2.702733333
143,28.60000107,2.740833333
144,28.80000107,2.7792
145,29.00000108,2.817833333
146,29.20000109,2.856733333
147,29.4000011,2.8959
148,29.6000011,2.935333333
149,29.80000111,2.975033333
150,30.00000112,3.015
151,30.20000113,3.055233333
152,30.40000113,3.095733333
153,30.60000114,3.1365
154,30.80000115,3.177533333
155,31.00000115,3.218833333
156,31.20000116,3.2604
157,31.40000117,3.302233333
158,31.60000118,3.344333333
159,31.80000118,3.3867
160,32.00000119,3.429333333
161,32.2000012,3.472233333
162,32.40000121,3.5154
163,32.60000121,3.558833333
164,32.80000122,3.602533333
165,33.00000123,3.6465
166,33.20000124,3.690733333
167,33.40000124,3.735233333
168,33.60000125,3.78
169,33.80000126,3.825033333
170,34.00000127,3.870333333
171,34.20000127,3.9159
172,34.40000128,3.961733333
173,34.60000129,4.007833333
174,34.8000013,4.0542
175,35.0000013,4.100833333
176,35.20000131,4.147733333
177,35.40000132,4.1949
178,35.60000133,4.242333333
179,35.80000133,4.290033333
180,36.00000134,4.338
181,36.20000135,4.386233333
182,36.40000136,4.434733333
183,36.60000136,4.4835
184,36.80000137,4.532533333
185,37.00000138,4.581833333
